"wc","winner","shortlist","peer_dev_lda","peer_dev_jacc","ks_goog","contest"
165,0,0,1.9576298,0.98750567,0.19474135,"Contest_8"
217,0,0,46.61879,0.98523396,0.34447151,"Contest_8"
247,0,0,NA,0.98387098,0.1533038,"Contest_8"
134,0,0,6.7720323,0.99045891,0.12491991,"Contest_8"
52,0,0,36.991783,0.99477512,0.23940454,"Contest_8"
52,0,0,7.9718137,0.99341208,0.2166812,"Contest_8"
447,0,0,6.4855957,0.97592002,0.093985252,"Contest_8"
80,0,0,37.308651,0.99432075,0.25968912,"Contest_8"
99,0,0,1.9345635,0.99386644,0.10373722,"Contest_8"
69,0,0,1.4976923,0.99477512,0.21038502,"Contest_8"
217,0,0,7.2870088,0.98387098,0.059287358,"Contest_8"
212,0,0,3.7476895,0.98477966,0.067405686,"Contest_8"
23,0,0,NA,0.99750113,0.44924673,"Contest_8"
29,0,0,1.8889968,0.99727398,0.33281115,"Contest_8"
44,0,0,7.7179952,0.99750113,0.30862156,"Contest_8"
92,0,0,5.217072,0.9945479,0.14876106,"Contest_8"
140,0,0,6.3519759,0.98955023,0.14749475,"Contest_8"
135,0,0,6.7914052,0.99295777,0.15355879,"Contest_8"
23,0,0,13.867898,0.99750113,0.28705519,"Contest_8"
169,0,0,1.955667,0.98796004,0.19462578,"Contest_8"
409,0,1,4.3691435,0.97342116,0.28161484,"Contest_8"
823,0,0,1.7227502,0.96706045,0.19864838,"Contest_8"
200,0,0,7.2113185,0.98477966,0.081144556,"Contest_8"
156,0,1,1.9592308,0.98796004,0.1018745,"Contest_8"
1608,0,0,1.875246,0.93184918,0.12802556,"Contest_8"
80,0,0,14.596436,0.99318492,0.080664165,"Contest_8"
141,0,0,3.3365829,0.98932302,0.092435926,"Contest_8"
641,0,0,2.3281913,0.9613812,0.047492553,"Contest_8"
75,0,0,6.6084318,0.99591094,0.18651272,"Contest_8"
122,0,0,17.46077,0.9920491,0.1702494,"Contest_8"
289,0,0,5.2871971,0.97932756,0.14013986,"Contest_8"
256,0,0,3.5846047,0.98159927,0.13409957,"Contest_8"
248,0,0,6.7996354,0.98727852,0.18835737,"Contest_8"
157,0,0,5.3677149,0.98705137,0.24630725,"Contest_8"
132,0,0,17.142962,0.99182189,0.14534949,"Contest_8"
37,0,0,16.788044,0.9961381,0.17533407,"Contest_8"
310,0,0,4.9692836,0.97887325,0.11825746,"Contest_8"
283,0,0,2.0999963,0.98182642,0.062306128,"Contest_8"
203,0,0,3.5806971,0.98546118,0.06802249,"Contest_8"
223,0,0,6.6464095,0.98228079,0.085617721,"Contest_8"
228,0,0,17.308376,0.98318946,0.094681039,"Contest_8"
196,0,0,1.7146323,0.98159927,0.11812476,"Contest_8"
103,0,0,10.324091,0.9925034,0.21768662,"Contest_8"
244,0,0,3.5792286,0.98796004,0.20854811,"Contest_8"
217,0,0,5.291357,0.98568833,0.12511873,"Contest_8"
55,0,0,14.438397,0.99659246,0.21258283,"Contest_8"
880,0,0,2.8960462,0.95206726,0.088118218,"Contest_8"
57,0,0,14.341842,0.99545664,0.10837279,"Contest_8"
63,0,0,17.267065,0.99568379,0.12023148,"Contest_8"
24,0,0,7.5147414,0.99840981,0.64848024,"Contest_8"
410,0,0,6.8742824,0.97728306,0.086375967,"Contest_8"
135,0,0,3.5619736,0.99182189,0.088883579,"Contest_8"
66,0,0,6.7488308,0.99341208,0.13703002,"Contest_8"
85,0,0,3.5485916,0.9920491,0.17459457,"Contest_8"
22,0,0,6.0079856,0.99886417,0.98181361,"Contest_8"
644,0,0,6.0898075,0.96683323,0.19739828,"Contest_8"
256,0,0,5.2945013,0.98409814,0.15934999,"Contest_8"
182,0,0,14.73393,0.99000454,0.15173268,"Contest_8"
110,0,0,17.142962,0.99318492,0.22127533,"Contest_8"
53,0,1,3.4906058,0.99636531,0.2023982,"Contest_8"
470,0,0,3.0601947,0.97296685,0.14657034,"Contest_8"
556,0,0,NA,0.97501135,0.11051949,"Contest_8"
145,0,0,3.5772955,0.98500681,0.2390078,"Contest_8"
486,0,0,8.2867336,0.97910041,0.16150863,"Contest_8"
514,0,0,2.4020433,0.97432983,0.27116725,"Contest_8"
149,0,0,3.5590546,0.99091321,0.079975724,"Contest_8"
109,0,0,3.5518739,0.99136758,0.11071867,"Contest_8"
155,0,0,5.2770391,0.98796004,0.09133137,"Contest_8"
279,0,0,5.2951212,0.9827351,0.08783827,"Contest_8"
111,0,1,1.9475265,0.99159473,0.20907497,"Contest_8"
330,0,0,2.0124435,0.97819173,0.090629153,"Contest_8"
349,0,0,3.6681681,0.97705591,0.18818827,"Contest_8"
179,0,0,6.8356786,0.98727852,0.066449746,"Contest_8"
98,0,0,8.1464329,0.99432075,0.12064067,"Contest_8"
334,1,1,3.6238968,0.97592002,0.043660972,"Contest_8"
78,0,0,3.5485849,0.99227625,0.13173799,"Contest_8"
131,0,0,5.2611427,0.98977739,0.11997647,"Contest_8"
506,0,0,3.935411,0.97296685,0.14771466,"Contest_8"
263,0,0,1.963955,0.98137212,0.081218913,"Contest_8"
220,0,0,16.069237,0.98727852,0.10750276,"Contest_8"
47,0,0,45.073872,0.99659246,0.28107989,"Contest_8"
492,0,0,5.8180103,0.97183096,0.13721547,"Contest_8"
471,0,0,3.5928447,0.97273964,0.17475177,"Contest_8"
194,0,0,1.9602531,0.98796004,0.088049389,"Contest_8"
36,0,0,7.7885871,0.99636531,0.26721948,"Contest_8"
635,0,0,4.5825462,0.96206272,0.093165442,"Contest_8"
286,0,0,3.5860176,0.98159927,0.18537681,"Contest_8"
155,0,0,17.555817,0.99159473,0.15113765,"Contest_8"
221,0,0,6.804903,0.98432529,0.22858506,"Contest_8"
6,0,0,2.4682605,0.99977285,0.98181361,"Contest_8"
446,0,0,3.5941956,0.97387552,0.14723325,"Contest_8"
116,0,0,46.390495,0.98955023,0.2183976,"Contest_8"
188,0,0,1.9600911,0.98955023,0.064870067,"Contest_8"
48,0,0,45.600544,0.9945479,0.15373491,"Contest_8"
72,0,0,14.528559,0.99273056,0.084746055,"Contest_8"
102,0,0,1.9521143,0.99045891,0.38218725,"Contest_8"
186,0,0,NA,0.9886415,0.21655197,"Contest_8"
156,0,0,37.48328,0.99318492,0.26198456,"Contest_8"
814,0,0,1.6817126,0.95842797,0.076301157,"Contest_8"
101,0,0,NA,0.99295777,0.21514693,"Contest_8"
201,0,0,NA,0.98409814,0.17759734,"Contest_8"
220,0,0,2.7882671,0.98409814,0.20941381,"Contest_8"
243,0,0,6.8031068,0.98387098,0.099924833,"Contest_8"
76,0,0,NA,0.99341208,0.19444571,"Contest_8"
337,2,1,5.2471886,0.9786461,0.15870175,"Contest_8"
134,0,0,14.688574,0.99000454,0.075976543,"Contest_8"
74,0,0,3.5302765,0.99477512,0.18596715,"Contest_8"
11,0,0,15.86477,0.99863696,0.67266476,"Contest_8"
235,0,0,1.9635873,0.98546118,0.068687662,"Contest_8"
61,0,0,6.6722088,0.99500227,0.17056808,"Contest_8"
279,0,0,3.5872567,0.97841889,0.061786335,"Contest_8"
39,0,1,16.788027,0.99568379,0.16482778,"Contest_8"
84,0,0,3.5518649,0.99045891,0.18237227,"Contest_8"
278,0,1,1.9661766,0.97978193,0.086249456,"Contest_8"
123,0,0,10.281871,0.99136758,0.11959706,"Contest_8"
257,0,0,2.512907,0.98000908,0.12646954,"Contest_8"
336,0,0,2.7346787,0.97432983,0.032106977,"Contest_8"
34,0,0,36.334061,0.99681962,0.15869859,"Contest_8"
281,0,0,4.5677466,0.98477966,0.10937252,"Contest_8"
245,0,0,6.8472509,0.98477966,0.070570022,"Contest_8"
156,0,0,NA,0.98796004,0.17429587,"Contest_8"
49,0,0,6.6304536,0.9961381,0.13339917,"Contest_8"
103,0,0,46.286446,0.99091321,0.078679688,"Contest_8"
119,0,0,17.51491,0.99091321,0.10274908,"Contest_8"
205,0,0,1.9599314,0.98568833,0.054030489,"Contest_8"
341,0,0,3.4836066,0.97614723,0.052202504,"Contest_8"
161,0,0,1.9582696,0.98727852,0.092726752,"Contest_8"
52,0,0,16.759384,0.99568379,0.20720415,"Contest_8"
12,0,0,15.979443,0.99931848,0.64848024,"Contest_8"
126,0,0,10.292859,0.9920491,0.093472257,"Contest_8"
182,0,0,17.571814,0.98818719,0.059490815,"Contest_8"
120,0,0,17.174408,0.99000454,0.17809895,"Contest_8"
54,0,0,1.9306325,0.99500227,0.1869418,"Contest_8"
100,0,0,3.7955751,0.99432075,0.21703807,"Contest_8"
90,0,0,1.9422746,0.99273056,0.20713246,"Contest_8"
36,0,0,NA,0.99659246,0.2173229,"Contest_8"
107,0,0,5.2562523,0.99023169,0.16360651,"Contest_8"
634,0,0,3.5978026,0.96842343,0.15791045,"Contest_8"
258,0,0,3.7584522,0.98091775,0.13774638,"Contest_8"
146,0,0,10.326424,0.99068606,0.28460187,"Contest_8"
121,0,0,NA,0.99114037,0.15563376,"Contest_8"
114,0,0,14.596423,0.99273056,0.1554978,"Contest_8"
243,0,0,1.9637693,0.98432529,0.15123631,"Contest_8"
106,0,0,17.103291,0.9925034,0.20967436,"Contest_8"
510,0,0,3.7204752,0.96774191,0.045185398,"Contest_8"
221,0,0,2.5171814,0.9845525,0.14902666,"Contest_8"
289,0,0,1.965294,0.97978193,0.042754561,"Contest_8"
518,0,0,3.5350158,0.96865064,0.067330644,"Contest_8"
194,0,0,6.9791555,0.98955023,0.071811795,"Contest_8"
16,0,0,13.781593,0.9979555,0.87833059,"Contest_8"
400,0,0,3.586329,0.96398604,0.18239668,"Contest_9"
247,0,0,8.8791733,0.98076922,0.086567089,"Contest_9"
176,0,0,NA,0.98146856,0.18164587,"Contest_9"
48,0,0,NA,0.99475527,0.21296397,"Contest_9"
184,0,0,7.3507881,0.98146856,0.25183302,"Contest_9"
163,0,0,44.839802,0.97727275,0.1198758,"Contest_9"
232,0,0,16.698994,0.9748252,0.22433025,"Contest_9"
62,0,0,6.1004553,0.99440557,0.15803815,"Contest_9"
384,0,0,6.7833133,0.95489508,0.17046791,"Contest_9"
39,0,0,2.1769881,0.99475527,0.33238098,"Contest_9"
38,0,0,4.349123,0.99370629,0.20732777,"Contest_9"
398,0,0,6.2334328,0.96188813,0.24008259,"Contest_9"
131,0,0,13.198569,0.98741257,0.10110671,"Contest_9"
201,0,0,3.5729022,0.98461539,0.1030975,"Contest_9"
154,0,0,8.8468809,0.98356646,0.09541332,"Contest_9"
122,0,0,3.5555909,0.98566431,0.15563647,"Contest_9"
72,0,0,2.6043525,0.98951048,0.10912275,"Contest_9"
98,0,0,3.5494332,0.98671329,0.22189243,"Contest_9"
207,0,1,16.582111,0.98566431,0.14782144,"Contest_9"
175,0,0,13.214163,0.98076922,0.18293148,"Contest_9"
120,0,0,6.1488633,0.99055946,0.2130219,"Contest_9"
67,0,0,NA,0.99335665,0.26291528,"Contest_9"
155,0,0,2.0208409,0.98286712,0.18204634,"Contest_9"
105,0,0,NA,0.98706293,0.15501025,"Contest_9"
48,0,0,4.3349581,0.99475527,0.25500876,"Contest_9"
203,0,1,1.7403533,0.98636365,0.071842648,"Contest_9"
618,0,0,2.997983,0.95804197,0.094883256,"Contest_9"
77,0,0,8.766263,0.99125874,0.31290185,"Contest_9"
343,0,0,2.2377908,0.9727273,0.068211064,"Contest_9"
152,0,0,2.2275314,0.98076922,0.14983624,"Contest_9"
88,0,0,16.348175,0.99265736,0.32006156,"Contest_9"
102,0,0,3.5960953,0.99020982,0.099023685,"Contest_9"
38,0,0,4.2378521,0.99615383,0.35915866,"Contest_9"
84,0,0,4.394927,0.99370629,0.23482156,"Contest_9"
315,0,0,3.5856292,0.97902095,0.14568043,"Contest_9"
65,0,0,12.908153,0.99405593,0.17997292,"Contest_9"
95,0,0,6.4660964,0.99020982,0.12931885,"Contest_9"
132,0,0,8.8311739,0.98881119,0.23698251,"Contest_9"
1548,0,0,2.8686342,0.90174824,0.20077869,"Contest_9"
207,0,0,8.8681297,0.98356646,0.22706437,"Contest_9"
117,0,0,NA,0.99020982,0.21689917,"Contest_9"
215,0,0,NA,0.98111886,0.17327909,"Contest_9"
147,0,0,NA,0.98951048,0.12735946,"Contest_9"
271,0,0,1.1110955,0.96958041,0.12209304,"Contest_9"
327,0,0,2.2361042,0.97587413,0.17260075,"Contest_9"
311,0,0,6.2269087,0.96503496,0.20032696,"Contest_9"
155,0,0,3.5591919,0.98286712,0.15213813,"Contest_9"
199,1,1,3.6349506,0.98006994,0.092227273,"Contest_9"
508,0,0,2.2399669,0.97517484,0.1575744,"Contest_9"
272,0,0,1.1799368,0.97797203,0.21287082,"Contest_9"
158,0,1,2.7219365,0.98426574,0.11519767,"Contest_9"
189,0,0,NA,0.98216784,0.13126266,"Contest_9"
102,0,0,20.589611,0.98846155,0.08736188,"Contest_9"
152,0,0,3.5610981,0.98426574,0.099419534,"Contest_9"
435,1,1,2.1304047,0.9632867,0.22072576,"Contest_9"
213,0,0,3.1856568,0.97552449,0.060996797,"Contest_9"
24,0,0,NA,0.99720281,0.47855097,"Contest_9"
152,0,0,44.736736,0.98216784,0.094190933,"Contest_9"
223,0,0,13.260944,0.97692305,0.11425383,"Contest_9"
35,0,0,3.4220471,0.99685317,0.20582187,"Contest_9"
182,0,0,3.5668731,0.9839161,0.072519608,"Contest_9"
99,0,0,13.11991,0.98706293,0.17490967,"Contest_9"
147,0,0,3.5649641,0.98286712,0.11372976,"Contest_9"
123,0,0,NA,0.98811191,0.1864699,"Contest_9"
3,0,0,3.1584506,0.99930072,0.64521766,"Contest_9"
332,0,0,2.2377915,0.97132868,0.13200308,"Contest_9"
386,0,0,2.489846,0.96573424,0.20482047,"Contest_9"
100,0,1,3.5427356,0.98986012,0.1020826,"Contest_9"
254,0,0,2.2336133,0.98146856,0.062838793,"Contest_9"
127,0,0,1.3276482,0.98776221,0.074839123,"Contest_9"
75,0,0,6.100462,0.99195802,0.18228617,"Contest_9"
179,0,0,2.0101662,0.98601401,0.16036561,"Contest_9"
79,0,0,3.5203166,0.99195802,0.23858587,"Contest_9"
115,0,0,1.9352915,0.98986012,0.20561442,"Contest_9"
343,0,0,5.000998,0.97587413,0.10037749,"Contest_9"
289,0,0,1.0969085,0.97587413,0.046576936,"Contest_9"
771,0,0,4.3388453,0.94475526,0.12306306,"Contest_9"
80,0,0,13.084119,0.98881119,0.1844745,"Contest_9"
152,0,0,3.6248672,0.98426574,0.07327114,"Contest_9"
171,0,0,3.6287677,0.9839161,0.26470804,"Contest_9"
79,0,0,3.0027926,0.98846155,0.11483225,"Contest_9"
392,0,0,4.0243998,0.97027969,0.039898861,"Contest_9"
295,0,0,6.2236495,0.97167832,0.23037386,"Contest_9"
570,0,0,4.4921622,0.95034963,0.12952691,"Contest_9"
65,0,0,16.153839,0.99335665,0.089222915,"Contest_9"
159,0,0,16.529163,0.98811191,0.11367472,"Contest_9"
163,0,0,44.839802,0.97727275,0.1198758,"Contest_9"
93,0,0,3.5414419,0.98741257,0.223336,"Contest_9"
192,0,0,3.6336987,0.98076922,0.15348682,"Contest_9"
448,0,0,2.8581944,0.96818179,0.21130618,"Contest_9"
290,0,0,24.993059,0.97412586,0.14764626,"Contest_9"
15,0,0,NA,0.99685317,0.31188431,"Contest_9"
139,0,0,6.1465697,0.99125874,0.1226759,"Contest_9"
6,0,0,4.8773389,0.99860138,0.59981,"Contest_9"
69,0,0,44.505558,0.99825174,0.32308897,"Contest_9"
47,0,0,6.0518193,0.99440557,0.45216855,"Contest_9"
212,0,1,2.2333581,0.97762239,0.072361097,"Contest_9"
83,0,0,44.350849,0.99020982,0.088550977,"Contest_9"
261,0,0,12.023367,0.97412586,0.22659956,"Contest_9"
242,0,0,6.2155519,0.9748252,0.20651554,"Contest_9"
12,0,0,4.1310616,0.9979021,0.47855097,"Contest_9"
723,0,0,NA,0.94405591,0.13654916,"Contest_9"
213,0,0,2.2323279,0.97657341,0.17283618,"Contest_9"
75,0,0,3.5153008,0.99335665,0.2453694,"Contest_9"
13,0,0,7.8192821,0.99825174,0.31188431,"Contest_9"
129,0,0,NA,0.98601401,0.085352682,"Contest_9"
169,0,0,4.1404505,0.98531467,0.28181484,"Contest_9"
180,0,0,3.6608462,0.97692305,0.18696578,"Contest_9"
152,0,0,3.6273994,0.98216784,0.13954623,"Contest_9"
167,0,0,2.2277818,0.98321676,0.071025871,"Contest_9"
205,0,0,2.2336109,0.97552449,0.058763497,"Contest_9"
163,0,0,3.5079153,0.98146856,0.16243593,"Contest_9"
51,0,0,8.682641,0.99335665,0.17245936,"Contest_9"
79,0,0,13.036497,0.99125874,0.18671845,"Contest_9"
159,0,0,2.2261729,0.98286712,0.07281854,"Contest_9"
56,0,0,4.3553634,0.99335665,0.13307492,"Contest_9"
77,0,0,3.5096443,0.99370629,0.31532466,"Contest_9"
54,0,0,2.6058488,0.993007,0.17813657,"Contest_9"
128,0,0,NA,0.9839161,0.24852474,"Contest_9"
35,0,0,4.2849808,0.99615383,0.34567899,"Contest_9"
172,0,1,2.2295957,0.98006994,0.062567584,"Contest_9"
387,0,0,8.4506149,0.95699298,0.17032692,"Contest_9"
294,0,0,4.9779282,0.96888113,0.1781466,"Contest_9"
210,0,0,2.2317734,0.98111886,0.18064418,"Contest_9"
149,0,0,3.6225951,0.98461539,0.17009139,"Contest_9"
27,0,0,2.1313791,0.99650347,0.31188431,"Contest_9"
85,0,0,3.5268583,0.99125874,0.16710646,"Contest_9"
222,0,1,2.2339797,0.97552449,0.10075244,"Contest_9"
321,0,0,NA,0.96958041,0.21430108,"Contest_9"
165,0,1,1.5377043,0.97832167,0.14363937,"Contest_9"
340,0,0,13.297816,0.9723776,0.13141325,"Contest_9"
206,0,0,4.4692764,0.97902095,0.19282779,"Contest_9"
186,0,0,2.2267375,0.98321676,0.077920191,"Contest_9"
169,0,0,1.5098929,0.98076922,0.12690018,"Contest_9"
81,0,0,2.2116678,0.99055946,0.1103413,"Contest_9"
303,3,1,3.5059896,0.97097903,0.13194288,"Contest_9"
129,0,0,44.626545,0.98461539,0.25045142,"Contest_9"
210,0,0,2.7397747,0.98146856,0.088114716,"Contest_9"
28,0,0,15.570951,0.99650347,0.32212603,"Contest_9"
14,0,0,NA,0.99825174,0.64521766,"Contest_9"
84,0,0,3.6057153,0.99020982,0.10998396,"Contest_9"
223,0,0,16.578882,0.97902095,0.17810224,"Contest_9"
228,0,0,4.4783692,0.97342658,0.18627994,"Contest_9"
119,0,0,2.2152951,0.98916084,0.11436218,"Contest_9"
275,0,0,3.5797069,0.97587413,0.095811412,"Contest_9"
246,0,0,3.5799024,0.9744755,0.13887905,"Contest_9"
115,0,0,5.9332147,0.99385768,0.15249111,"Contest_10"
121,0,0,34.37109,0.99565542,0.16640048,"Contest_10"
207,0,0,34.777992,0.98996252,0.25015274,"Contest_10"
56,0,0,17.792454,0.99805242,0.43401533,"Contest_10"
53,0,0,3.2056961,0.99685395,0.37164074,"Contest_10"
64,0,0,4.8918557,0.99745321,0.31313622,"Contest_10"
56,0,0,5.3307896,0.99685395,0.16793768,"Contest_10"
154,0,0,34.005344,0.99086142,0.076214008,"Contest_10"
216,0,0,3.281971,0.9895131,0.059722073,"Contest_10"
96,0,0,5.3976264,0.99535578,0.17924191,"Contest_10"
234,0,0,3.4745407,0.988015,0.10252734,"Contest_10"
163,0,0,11.007176,0.99235958,0.28137991,"Contest_10"
261,0,0,3.5339327,0.9871161,0.097424909,"Contest_10"
95,0,0,11.162226,0.99460673,0.14232823,"Contest_10"
76,0,0,3.4182892,0.99685395,0.1457971,"Contest_10"
150,0,0,3.2782917,0.99176031,0.063803837,"Contest_10"
312,0,0,5.4631653,0.990412,0.17934152,"Contest_10"
143,0,0,9.6533737,0.99176031,0.22006422,"Contest_10"
108,0,0,4.9548717,0.99475658,0.20987472,"Contest_10"
123,0,0,10.961217,0.992809,0.1360319,"Contest_10"
140,0,0,7.4771957,0.99161047,0.090748101,"Contest_10"
71,0,0,3.2336597,0.99565542,0.27787992,"Contest_10"
156,0,0,11.22212,0.99161047,0.071163259,"Contest_10"
72,0,0,3.4182982,0.99655432,0.30932093,"Contest_10"
87,0,0,4.9496622,0.99445695,0.10859152,"Contest_10"
181,0,0,3.2776554,0.99146068,0.20428471,"Contest_10"
111,0,0,2.6116879,0.99460673,0.14397191,"Contest_10"
206,0,0,4.8680649,0.99026215,0.11002041,"Contest_10"
234,0,0,7.8127007,0.98861426,0.2292603,"Contest_10"
58,0,0,3.2356467,0.99535578,0.099048175,"Contest_10"
85,0,0,6.2162352,0.99475658,0.23609133,"Contest_10"
143,0,0,5.4406633,0.9919101,0.17565224,"Contest_10"
155,0,0,2.4068456,0.99176031,0.087712966,"Contest_10"
119,0,0,5.4404526,0.99310863,0.21536884,"Contest_10"
94,0,0,3.4411259,0.99445695,0.12401204,"Contest_10"
237,0,0,34.103916,0.98906368,0.14766748,"Contest_10"
158,0,0,7.9038677,0.99176031,0.051787883,"Contest_10"
208,0,0,3.0035849,0.98756552,0.09336599,"Contest_10"
209,0,0,2.3989379,0.98891383,0.12834254,"Contest_10"
313,0,0,4.6751819,0.98292136,0.086501814,"Contest_10"
128,0,0,9.3493299,0.99101126,0.14895104,"Contest_10"
346,0,0,7.9472494,0.985618,0.070875451,"Contest_10"
41,0,0,5.2913637,0.99775279,0.30770186,"Contest_10"
83,0,0,19.198959,0.99370784,0.11647289,"Contest_10"
46,0,0,7.7892919,0.9961049,0.31606722,"Contest_10"
48,0,0,3.398191,0.99730337,0.3894372,"Contest_10"
488,0,0,6.8977218,0.97602999,0.06351158,"Contest_10"
181,0,0,7.9139452,0.99176031,0.14131142,"Contest_10"
122,0,0,10.910222,0.99595505,0.12892893,"Contest_10"
64,0,0,7.6978068,0.99745321,0.29635361,"Contest_10"
87,0,0,11.09415,0.99550563,0.10998147,"Contest_10"
182,0,0,1.880303,0.99235958,0.13891239,"Contest_10"
302,0,0,4.1752458,0.98591763,0.10247834,"Contest_10"
193,0,0,4.9913831,0.99131083,0.089086719,"Contest_10"
84,0,0,5.7804437,0.99460673,0.1479798,"Contest_10"
74,0,0,3.4159312,0.99625468,0.11971156,"Contest_10"
247,0,0,2.3514242,0.98846442,0.077321619,"Contest_10"
107,0,0,9.6220932,0.9919101,0.10491453,"Contest_10"
50,0,0,3.3945951,0.99655432,0.19843203,"Contest_10"
104,0,0,7.8763056,0.992809,0.15083681,"Contest_10"
34,0,0,3.3583159,0.99745321,0.32559744,"Contest_10"
106,0,0,3.4346573,0.99565542,0.27801248,"Contest_10"
287,0,0,5.3731976,0.98741573,0.11246742,"Contest_10"
150,0,0,3.5323627,0.99086142,0.089225188,"Contest_10"
221,0,0,3.0024457,0.98846442,0.060581125,"Contest_10"
108,0,0,7.8892016,0.99310863,0.19208959,"Contest_10"
456,0,0,2.2231069,0.98411983,0.14461288,"Contest_10"
265,0,0,3.4690957,0.98921347,0.065434985,"Contest_10"
255,0,0,4.879384,0.98861426,0.13471934,"Contest_10"
79,0,0,7.8571906,0.99310863,0.20123164,"Contest_10"
79,0,0,7.8571906,0.99310863,0.20123164,"Contest_10"
307,0,0,3.4772174,0.98756552,0.12007292,"Contest_10"
33,0,0,4.8453984,0.99685395,0.29287738,"Contest_10"
28,0,0,32.668526,0.99790263,0.71764773,"Contest_10"
233,0,0,5.9793139,0.98726594,0.057139013,"Contest_10"
230,0,0,3.2824199,0.98966295,0.10921726,"Contest_10"
155,0,0,3.4609404,0.99146068,0.14682582,"Contest_10"
167,0,0,4.1818709,0.99131083,0.10540348,"Contest_10"
95,0,0,33.672894,0.99475658,0.15639095,"Contest_10"
266,0,0,2.4266274,0.98741573,0.14331976,"Contest_10"
401,0,0,6.2529421,0.98591763,0.071754202,"Contest_10"
195,0,0,15.083874,0.99295878,0.11474224,"Contest_10"
225,0,0,7.9283066,0.98771536,0.061849635,"Contest_10"
158,0,0,5.452436,0.9895131,0.05801833,"Contest_10"
211,0,0,18.330898,0.98996252,0.13291945,"Contest_10"
134,0,0,4.6465645,0.995206,0.15767093,"Contest_10"
113,0,0,15.005635,0.99265915,0.11894379,"Contest_10"
290,0,0,11.273624,0.98996252,0.12620457,"Contest_10"
39,0,0,4.6809325,0.99805242,0.26776507,"Contest_10"
277,0,0,7.6179209,0.98726594,0.095532805,"Contest_10"
78,0,0,37.762707,0.9967041,0.17436853,"Contest_10"
240,0,0,9.6778698,0.98846442,0.063940994,"Contest_10"
156,0,0,7.9006033,0.99146068,0.13144054,"Contest_10"
146,0,0,3.5766139,0.99310863,0.17508911,"Contest_10"
231,0,0,15.05454,0.99086142,0.15862343,"Contest_10"
82,0,0,4.8067431,0.99580526,0.24587667,"Contest_10"
85,0,0,4.7920513,0.99700373,0.36345908,"Contest_10"
371,0,0,9.7115946,0.98426968,0.13918765,"Contest_10"
460,0,0,5.0193524,0.9790262,0.18351114,"Contest_10"
284,0,0,5.4290981,0.98816478,0.1608361,"Contest_10"
238,0,0,2.7627544,0.98921347,0.076242931,"Contest_10"
102,0,0,33.959915,0.99340826,0.070011981,"Contest_10"
363,0,0,3.4835298,0.98307115,0.089168891,"Contest_10"
258,0,0,3.2737033,0.992809,0.22432363,"Contest_10"
225,0,0,3.2667458,0.99310863,0.17560486,"Contest_10"
213,0,0,5.4546199,0.99071163,0.15705246,"Contest_10"
187,0,0,4.8658581,0.99205995,0.14379677,"Contest_10"
147,3,1,10.966239,0.99415731,0.12533674,"Contest_10"
141,0,0,2.0627177,0.99340826,0.19453308,"Contest_10"
155,0,0,4.9856262,0.99250937,0.29523209,"Contest_10"
246,0,0,4.6704907,0.98771536,0.054103095,"Contest_10"
155,0,0,3.2223911,0.9919101,0.076219179,"Contest_10"
178,0,0,11.218226,0.99325842,0.12397191,"Contest_10"
303,0,0,9.6977959,0.98696631,0.11478236,"Contest_10"
154,0,0,33.827011,0.99370784,0.29735464,"Contest_10"
77,0,0,7.8097968,0.99535578,0.18873382,"Contest_10"
234,0,0,9.6771717,0.990412,0.047894891,"Contest_10"
54,0,0,4.547245,0.99625468,0.33188191,"Contest_10"
154,0,0,7.3682461,0.99475658,0.095789947,"Contest_10"
81,0,0,38.039261,0.99475658,0.19072117,"Contest_10"
131,0,0,18.495096,0.99415731,0.084430553,"Contest_10"
144,0,0,4.1605477,0.99220973,0.094448194,"Contest_10"
187,0,0,3.4946713,0.99146068,0.20063753,"Contest_10"
135,0,0,4.9189062,0.9943071,0.23276332,"Contest_10"
140,0,0,6.0545945,0.99295878,0.2066652,"Contest_10"
220,0,0,15.078543,0.99161047,0.21221925,"Contest_10"
176,0,0,5.0201292,0.99071163,0.072772808,"Contest_10"
397,0,0,11.533573,0.98456931,0.073253505,"Contest_10"
186,0,0,15.0471,0.99235958,0.15652093,"Contest_10"
187,0,0,34.674629,0.99026215,0.13626817,"Contest_10"
89,0,0,18.33301,0.99565542,0.1689498,"Contest_10"
202,0,0,5.4524341,0.99161047,0.11173499,"Contest_10"
59,0,0,18.206203,0.99640447,0.2876054,"Contest_10"
35,0,0,32.971497,0.99700373,0.18472919,"Contest_10"
40,0,0,4.3492036,0.99790263,0.21881297,"Contest_10"
46,0,0,18.107737,0.99655432,0.1563887,"Contest_10"
252,0,0,5.0539598,0.98846442,0.071075231,"Contest_10"
489,0,0,2.2251546,0.98127341,0.13267846,"Contest_10"
45,0,0,33.156292,0.99790263,0.43522289,"Contest_10"
